doc_id,doc_type,text
DOC-OBJ-00142,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Times Tower, Nairobi

Date: 2026-04-19
Reference: OBJ/5636/83

RE: NOTICE OF OBJECTION — INCOME TAX ASSESSMENT

I, Alicia Logan, on behalf of Anderson, Roberts and Martinez (PIN: A17796680224B), hereby formally object to the assessment of KES 10,397,510.65 on the following grounds:

1. The assessment is contrary to Section 12 of the Tax Appeals Tribunal Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00143,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Kisumu Regional Office

Date: 2026-04-21
Reference: OBJ/5021/27

RE: NOTICE OF OBJECTION — VAT ASSESSMENT

I, Kristina Cook, on behalf of Smith Inc (PIN: A52312050664B), hereby formally object to the assessment of KES 38,729,710.46 on the following grounds:

1. The assessment is contrary to Section 12 of the Tax Appeals Tribunal Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00144,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Times Tower, Nairobi

Date: 2025-12-16
Reference: OBJ/1389/00

RE: NOTICE OF OBJECTION — INCOME TAX ASSESSMENT

I, Stacy Pope, on behalf of Walters-Burnett (PIN: A41743379872B), hereby formally object to the assessment of KES 42,927,386.01 on the following grounds:

1. The assessment is contrary to Section 37 of the Tax Procedures Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00145,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Times Tower, Nairobi

Date: 2026-01-30
Reference: OBJ/0054/21

RE: NOTICE OF OBJECTION — VAT ASSESSMENT

I, Amber Ramos, on behalf of Rowe PLC (PIN: A43462034176B), hereby formally object to the assessment of KES 12,570,177.13 on the following grounds:

1. The assessment is contrary to Regulation 15 of the VAT Regulations 2017.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00146,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Times Tower, Nairobi

Date: 2025-07-25
Reference: OBJ/3632/21

RE: NOTICE OF OBJECTION — VAT ASSESSMENT

I, Colleen Martin, on behalf of Landry, Gonzales and Curtis (PIN: A75151801725B), hereby formally object to the assessment of KES 43,329,072.03 on the following grounds:

1. The assessment is contrary to Section 12 of the Tax Appeals Tribunal Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00147,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Times Tower, Nairobi

Date: 2026-03-22
Reference: OBJ/1249/01

RE: NOTICE OF OBJECTION — EXCISE DUTY ASSESSMENT

I, Michael Garcia, on behalf of Mckay-Patel (PIN: A73428422002B), hereby formally object to the assessment of KES 39,509,733.98 on the following grounds:

1. The assessment is contrary to Section 12 of the Tax Appeals Tribunal Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00148,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Mombasa Regional Office

Date: 2025-12-18
Reference: OBJ/8415/94

RE: NOTICE OF OBJECTION — VAT ASSESSMENT

I, Faith Morris, on behalf of Sanchez, Hayes and Ingram (PIN: A39797569074B), hereby formally object to the assessment of KES 838,265.12 on the following grounds:

1. The assessment is contrary to Section 47 of the Income Tax Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00149,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Kisumu Regional Office

Date: 2026-05-12
Reference: OBJ/8521/12

RE: NOTICE OF OBJECTION — VAT ASSESSMENT

I, Jody Smith, on behalf of Burke-Cohen (PIN: A37851785373B), hereby formally object to the assessment of KES 37,098,816.94 on the following grounds:

1. The assessment is contrary to Regulation 15 of the VAT Regulations 2017.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00150,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Mombasa Regional Office

Date: 2026-03-28
Reference: OBJ/9794/10

RE: NOTICE OF OBJECTION — CUSTOMS DUTY ASSESSMENT

I, Glenn Wolf, on behalf of Brown-Adams (PIN: A35222396411B), hereby formally object to the assessment of KES 3,224,724.01 on the following grounds:

1. The assessment is contrary to Section 37 of the Tax Procedures Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00151,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Mombasa Regional Office

Date: 2026-05-20
Reference: OBJ/1988/38

RE: NOTICE OF OBJECTION — EXCISE DUTY ASSESSMENT

I, Linda Ford, on behalf of Fields PLC (PIN: A29162667337B), hereby formally object to the assessment of KES 29,703,617.59 on the following grounds:

1. The assessment is contrary to Section 47 of the Income Tax Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00152,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Times Tower, Nairobi

Date: 2026-02-27
Reference: OBJ/2817/15

RE: NOTICE OF OBJECTION — WITHHOLDING TAX ASSESSMENT

I, Terri Ryan, on behalf of Tucker-Clay (PIN: A01569280028B), hereby formally object to the assessment of KES 47,273,511.37 on the following grounds:

1. The assessment is contrary to Regulation 15 of the VAT Regulations 2017.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00153,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Mombasa Regional Office

Date: 2025-09-20
Reference: OBJ/3500/19

RE: NOTICE OF OBJECTION — WITHHOLDING TAX ASSESSMENT

I, Amy Greene, on behalf of King-Lee (PIN: A89350011769B), hereby formally object to the assessment of KES 26,096,488.17 on the following grounds:

1. The assessment is contrary to Section 31 of the Value Added Tax Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00154,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Mombasa Regional Office

Date: 2026-04-30
Reference: OBJ/1055/69

RE: NOTICE OF OBJECTION — PAYE ASSESSMENT

I, Andrew Leonard, on behalf of Wells LLC (PIN: A05845484787B), hereby formally object to the assessment of KES 3,088,229.10 on the following grounds:

1. The assessment is contrary to Section 58 of the East African Customs Management Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00155,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Mombasa Regional Office

Date: 2025-08-18
Reference: OBJ/0011/23

RE: NOTICE OF OBJECTION — WITHHOLDING TAX ASSESSMENT

I, Adam Cain, on behalf of Burns-Chambers (PIN: A38957782427B), hereby formally object to the assessment of KES 34,320,569.93 on the following grounds:

1. The assessment is contrary to Section 58 of the East African Customs Management Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00156,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Times Tower, Nairobi

Date: 2026-04-02
Reference: OBJ/4246/76

RE: NOTICE OF OBJECTION — CUSTOMS DUTY ASSESSMENT

I, Michelle Williams, on behalf of Pierce, Dunlap and Hernandez (PIN: A55061596600B), hereby formally object to the assessment of KES 3,720,861.25 on the following grounds:

1. The assessment is contrary to Section 37 of the Tax Procedures Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00157,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Times Tower, Nairobi

Date: 2025-07-30
Reference: OBJ/2248/30

RE: NOTICE OF OBJECTION — CUSTOMS DUTY ASSESSMENT

I, Michelle Castro, on behalf of Webb-Hudson (PIN: A67884738449B), hereby formally object to the assessment of KES 7,459,274.59 on the following grounds:

1. The assessment is contrary to Section 37 of the Tax Procedures Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00158,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Kisumu Regional Office

Date: 2025-12-24
Reference: OBJ/9164/21

RE: NOTICE OF OBJECTION — WITHHOLDING TAX ASSESSMENT

I, Stephen Marshall, on behalf of Friedman Ltd (PIN: A51677512156B), hereby formally object to the assessment of KES 31,672,182.38 on the following grounds:

1. The assessment is contrary to Section 12 of the Tax Appeals Tribunal Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00159,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Kisumu Regional Office

Date: 2026-02-14
Reference: OBJ/6471/80

RE: NOTICE OF OBJECTION — EXCISE DUTY ASSESSMENT

I, Peter Hodge, on behalf of Hoover-Ayala (PIN: A85942657941B), hereby formally object to the assessment of KES 19,076,174.72 on the following grounds:

1. The assessment is contrary to Section 12 of the Tax Appeals Tribunal Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00160,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Kisumu Regional Office

Date: 2025-10-28
Reference: OBJ/9497/44

RE: NOTICE OF OBJECTION — PAYE ASSESSMENT

I, Gabriel Williams, on behalf of Ryan-Kim (PIN: A88796236611B), hereby formally object to the assessment of KES 22,713,085.11 on the following grounds:

1. The assessment is contrary to Section 31 of the Value Added Tax Act.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
DOC-OBJ-00161,Objection Letter,"THE COMMISSIONER
Kenya Revenue Authority
Times Tower, Nairobi

Date: 2025-10-22
Reference: OBJ/1269/51

RE: NOTICE OF OBJECTION — WITHHOLDING TAX ASSESSMENT

I, Andrew Vargas, on behalf of Bell, Lowe and Lee (PIN: A45539523443B), hereby formally object to the assessment of KES 39,665,149.85 on the following grounds:

1. The assessment is contrary to Regulation 15 of the VAT Regulations 2017.
2. The Commissioner failed to consider supporting documentation submitted.
3. The assessed amount is excessive and not supported by the evidence on record.

We respectfully request a review and withdrawal of the said assessment."
